delivery_id,delivery_partner,delivery_mode,region,weather_condition,vehicle_type,distance_km,original_severity,simulated_severity,simulate_delay_reason
22760.0,ekart,express,east,stormy,ev van,276.6,Medium (3-5h),Medium (3-5h),"This very long east express ev van order stays at Medium (3-5h), suggesting stormy weather sustains a meaningful delay but does not consistently push similar cases into the longest band."
9301.0,blue dart,express,east,stormy,van,185.2,Short (1-2h),Long (6+h),"Stormy weather significantly worsens this east express van delivery, likely due to route disruption and cumulative transit slowdown, moving it from Short (1-2h) to Long (6+h)."
16502.0,dhl,express,east,stormy,truck,272.1,Medium (3-5h),Long (6+h),"This long-haul east express truck order becomes more vulnerable under stormy weather, with distance and road disruption combining to raise severity to Long (6+h)."
9874.0,dhl,express,east,stormy,truck,219.4,Short (1-2h),Medium (3-5h),Stormy conditions likely slow this east express truck route enough to increase the delay from Short (1-2h) to Medium (3-5h).
2520.0,ecom express,express,east,stormy,truck,226.4,Long (6+h),Medium (3-5h),"Although stormy weather remains adverse, the simulation reassigns this east express truck order from Long (6+h) to Medium (3-5h), reflecting historical severity mix under similar stormy conditions."
14434.0,xpressbees,express,east,stormy,ev bike,160.6,Short (1-2h),Medium (3-5h),"Stormy weather likely reduces speed and reliability for this east express ev bike delivery, worsening the delay to Medium (3-5h)."
9099.0,fedex,express,east,stormy,van,188.0,Short (1-2h),Medium (3-5h),"This east express van order is expected to face moderate storm-related transit disruption, increasing severity from Short (1-2h) to Medium (3-5h)."
11750.0,blue dart,same day,east,stormy,ev bike,149.6,Medium (3-5h),Medium (3-5h),"Stormy weather keeps this east same-day ev bike delivery in Medium (3-5h), as tight same-day timing and two-wheeler exposure continue to create moderate delay risk."
22414.0,fedex,express,east,stormy,ev bike,70.9,Medium (3-5h),Long (6+h),"Despite the shorter distance, stormy weather can heavily affect this east express ev bike order, and the simulation indicates similar cases can escalate into Long (6+h)."
9730.0,shadowfax,same day,east,stormy,ev van,297.1,Medium (3-5h),Long (6+h),"A very long-distance same-day east delivery under stormy weather is highly exposed to SLA breach, pushing this ev van order from Medium (3-5h) to Long (6+h)."
24028.0,delhivery,express,east,stormy,ev bike,170.4,Medium (3-5h),Medium (3-5h),"Stormy weather keeps this east express ev bike shipment in Medium (3-5h), indicating continued moderate disruption without a further jump in severity."
6364.0,ekart,express,east,stormy,bike,180.1,Medium (3-5h),Medium (3-5h),"This east express bike delivery remains at Medium (3-5h) under stormy weather, consistent with moderate but persistent two-wheeler disruption over a longer route."
14805.0,blue dart,express,east,stormy,scooter,219.9,Medium (3-5h),Long (6+h),"Stormy weather likely creates severe travel constraints for this long east express scooter route, increasing the delay to Long (6+h)."
20557.0,dhl,express,east,stormy,ev van,279.4,Short (1-2h),Medium (3-5h),"This very long east express ev van order becomes more delay-prone in stormy weather, moving from Short (1-2h) to Medium (3-5h)."
13365.0,fedex,express,east,stormy,bike,260.2,Medium (3-5h),Long (6+h),"A long-distance east express bike delivery is especially vulnerable in stormy weather, with reduced speed and route disruption pushing it into Long (6+h)."
13160.0,ecom express,express,east,stormy,bike,291.1,Medium (3-5h),Short (1-2h),"Despite stormy weather and long distance, the simulation shifts this east express bike order down to Short (1-2h), indicating that historically similar stormy-condition cases sometimes resolve faster than the original prediction suggested."
19073.0,fedex,same day,east,stormy,bike,220.2,Short (1-2h),Medium (3-5h),"Stormy weather likely strains this east same-day bike delivery through slower travel and tighter SLA pressure, increasing severity to Medium (3-5h)."
23679.0,xpressbees,express,east,stormy,van,275.8,Long (6+h),Medium (3-5h),"Under stormy east-region conditions this very long express van shipment remains significantly delayed, but the simulated pattern suggests similar historical cases more commonly fall into Medium (3-5h) than Long (6+h)."
19515.0,delhivery,express,east,stormy,van,4.7,Short (1-2h),Medium (3-5h),"Even though the route is very short, stormy weather can still create pickup, dispatch, or local traffic disruption in the east, raising this express van order to Medium (3-5h)."
6895.0,xpressbees,express,east,stormy,ev bike,221.5,Short (1-2h),Long (6+h),"This long east express ev bike delivery is strongly impacted by stormy weather, with two-wheeler vulnerability and route length driving a jump to Long (6+h)."
1949.0,delhivery,express,east,stormy,ev bike,31.3,Short (1-2h),Long (6+h),"Stormy weather can disproportionately affect this east express ev bike order through rider slowdown and local disruption, and the simulation escalates it to Long (6+h)."
5420.0,shadowfax,express,east,stormy,ev bike,235.5,Long (6+h),Long (6+h),This long-distance east express ev bike shipment remains in Long (6+h) because stormy weather continues to create severe transit risk for exposed two-wheeler operations.
3810.0,shadowfax,express,east,stormy,bike,42.1,Long (6+h),Medium (3-5h),"Stormy weather still implies meaningful disruption, but the simulation reduces this east express bike order from Long (6+h) to Medium (3-5h), matching the historical mix for similar cases."
15695.0,ecom express,express,east,stormy,truck,197.1,Short (1-2h),Medium (3-5h),Stormy east-region conditions likely slow this express truck shipment enough to increase the delay from Short (1-2h) to Medium (3-5h).
24678.0,xpressbees,express,east,stormy,truck,196.2,Short (1-2h),Long (6+h),"Stormy weather appears to create severe route or operational disruption for this east express truck order, pushing it from Short (1-2h) to Long (6+h)."
20842.0,blue dart,express,east,stormy,ev bike,264.6,Short (1-2h),Long (6+h),
11312.0,blue dart,express,east,stormy,ev van,75.7,Long (6+h),Medium (3-5h),
9789.0,xpressbees,express,east,stormy,scooter,244.9,Medium (3-5h),Medium (3-5h),
12422.0,delhivery,express,east,stormy,ev van,144.2,Short (1-2h),Long (6+h),
19362.0,shadowfax,express,east,stormy,bike,213.9,Short (1-2h),Long (6+h),
24028.0,delhivery,express,east,stormy,ev bike,170.4,Medium (3-5h),Medium (3-5h),"Stormy weather keeps this east express ev bike shipment in Medium (3-5h), indicating continued moderate disruption without a further jump in severity."
1898.0,amazon logistics,express,east,stormy,bike,226.3,Long (6+h),Medium (3-5h),
19095.0,ecom express,express,east,stormy,bike,16.0,Medium (3-5h),Medium (3-5h),
3465.0,dhl,express,east,stormy,bike,210.7,Medium (3-5h),Medium (3-5h),
12871.0,shadowfax,same day,east,stormy,truck,237.3,Medium (3-5h),Long (6+h),
4605.0,blue dart,same day,east,stormy,truck,297.1,Short (1-2h),Long (6+h),
1005.0,blue dart,express,east,stormy,scooter,290.7,Short (1-2h),Medium (3-5h),
24750.01,delhivery,same day,east,stormy,bike,259.1,Short (1-2h),Medium (3-5h),
18620.0,shadowfax,express,east,stormy,bike,286.2,Medium (3-5h),Medium (3-5h),
9796.0,fedex,same day,east,stormy,ev bike,150.1,Short (1-2h),Short (1-2h),
19228.0,ekart,express,east,stormy,scooter,238.0,Short (1-2h),Medium (3-5h),
23198.0,xpressbees,express,east,stormy,van,73.5,Short (1-2h),Long (6+h),
20738.0,fedex,express,east,stormy,van,138.8,Short (1-2h),Long (6+h),
13484.0,dhl,same day,east,stormy,ev van,113.7,Short (1-2h),Long (6+h),
8524.0,amazon logistics,express,east,stormy,ev bike,223.2,Short (1-2h),Medium (3-5h),
6321.0,xpressbees,express,east,stormy,bike,107.8,Medium (3-5h),Medium (3-5h),
10147.0,ecom express,express,east,stormy,scooter,184.6,Medium (3-5h),Medium (3-5h),
8303.0,fedex,same day,east,stormy,van,144.9,Short (1-2h),Medium (3-5h),
4911.0,ecom express,express,east,stormy,van,82.1,Medium (3-5h),Long (6+h),
17102.0,shadowfax,express,east,stormy,truck,213.9,Short (1-2h),Medium (3-5h),
11187.0,shadowfax,same day,east,stormy,ev bike,161.8,Medium (3-5h),Short (1-2h),
12388.0,fedex,express,east,stormy,ev van,241.7,Short (1-2h),Medium (3-5h),
2228.0,ecom express,express,east,stormy,ev bike,58.6,Medium (3-5h),Medium (3-5h),
21135.0,xpressbees,express,east,stormy,bike,133.4,Medium (3-5h),Medium (3-5h),
15950.0,amazon logistics,express,east,stormy,scooter,82.1,Medium (3-5h),Long (6+h),
23838.0,ecom express,same day,east,stormy,ev bike,225.8,Short (1-2h),Short (1-2h),
10021.0,blue dart,express,east,stormy,truck,69.4,Medium (3-5h),Medium (3-5h),
9293.0,xpressbees,express,east,stormy,van,49.0,Short (1-2h),Medium (3-5h),
3144.0,shadowfax,express,east,stormy,bike,270.9,Medium (3-5h),Medium (3-5h),
1156.0,shadowfax,express,east,stormy,truck,12.8,Medium (3-5h),Medium (3-5h),
15695.0,ecom express,express,east,stormy,truck,197.1,Short (1-2h),Long (6+h),Stormy east-region conditions likely slow this express truck shipment enough to increase the delay from Short (1-2h) to Medium (3-5h).
22983.0,xpressbees,express,east,stormy,ev bike,140.1,Medium (3-5h),Long (6+h),
16920.0,fedex,same day,east,stormy,ev van,215.9,Medium (3-5h),Medium (3-5h),
587.0,xpressbees,express,east,stormy,ev bike,190.9,Medium (3-5h),Long (6+h),
22151.0,dhl,same day,east,stormy,bike,185.2,Short (1-2h),Medium (3-5h),
10593.0,ekart,express,east,stormy,ev van,221.8,Short (1-2h),Medium (3-5h),
9977.0,blue dart,express,east,stormy,van,71.1,Medium (3-5h),Medium (3-5h),
24240.0,dhl,express,east,stormy,ev bike,297.1,Medium (3-5h),Medium (3-5h),
5014.0,ecom express,express,east,stormy,ev bike,257.9,Short (1-2h),Medium (3-5h),
7445.0,xpressbees,express,east,stormy,ev van,193.6,Short (1-2h),Short (1-2h),
20854.0,blue dart,same day,east,stormy,truck,284.6,Medium (3-5h),Medium (3-5h),
20641.0,ecom express,express,east,stormy,ev bike,162.1,Medium (3-5h),Medium (3-5h),
22029.0,xpressbees,express,east,stormy,scooter,244.2,Medium (3-5h),Medium (3-5h),
250.99,ecom express,express,east,stormy,bike,226.0,Short (1-2h),Long (6+h),
5988.0,fedex,same day,east,stormy,ev van,175.4,Medium (3-5h),Medium (3-5h),
250.99,xpressbees,express,east,stormy,bike,19.0,Medium (3-5h),Long (6+h),
21969.0,dhl,same day,east,stormy,ev bike,269.5,Medium (3-5h),Medium (3-5h),
18294.0,ekart,express,east,stormy,ev bike,115.2,Medium (3-5h),Medium (3-5h),
4047.0,fedex,express,east,stormy,van,155.8,Short (1-2h),Medium (3-5h),
13688.0,dhl,express,east,stormy,ev bike,21.7,Short (1-2h),Long (6+h),
17516.0,blue dart,same day,east,stormy,truck,212.3,Short (1-2h),Medium (3-5h),
21521.0,shadowfax,same day,east,stormy,ev bike,205.0,Medium (3-5h),Medium (3-5h),
11086.0,shadowfax,same day,east,stormy,ev bike,231.3,Short (1-2h),Long (6+h),
5629.0,dhl,express,east,stormy,ev bike,240.7,Short (1-2h),Medium (3-5h),
23123.0,amazon logistics,same day,east,stormy,ev bike,170.5,Short (1-2h),Short (1-2h),
2583.0,ekart,express,east,stormy,bike,209.0,Short (1-2h),Long (6+h),
21938.0,shadowfax,same day,east,stormy,van,226.4,Short (1-2h),Medium (3-5h),
18652.0,fedex,same day,east,stormy,ev van,147.9,Short (1-2h),Medium (3-5h),
14927.0,shadowfax,express,east,stormy,bike,270.8,Short (1-2h),Short (1-2h),
1637.0,blue dart,express,east,stormy,ev van,249.9,Short (1-2h),Medium (3-5h),
15926.0,xpressbees,express,east,stormy,van,285.0,Short (1-2h),Medium (3-5h),
23079.0,shadowfax,express,east,stormy,ev bike,283.8,Long (6+h),Medium (3-5h),
15994.0,blue dart,same day,east,stormy,van,225.4,Short (1-2h),Medium (3-5h),
9137.0,shadowfax,express,east,stormy,ev van,182.5,Medium (3-5h),Medium (3-5h),
5724.0,fedex,express,east,stormy,scooter,141.6,Medium (3-5h),Medium (3-5h),
8930.0,blue dart,same day,east,stormy,truck,221.7,Short (1-2h),Medium (3-5h),
3190.0,amazon logistics,express,east,stormy,van,162.3,Medium (3-5h),Medium (3-5h),
3642.0,ecom express,express,east,stormy,scooter,239.4,Medium (3-5h),Medium (3-5h),
17461.0,delhivery,express,east,stormy,truck,274.7,Short (1-2h),Medium (3-5h),
15759.0,fedex,same day,east,stormy,ev van,241.0,Short (1-2h),Long (6+h),
20265.0,fedex,express,east,stormy,ev bike,261.1,Medium (3-5h),Long (6+h),
9479.0,ekart,express,east,stormy,scooter,180.5,Medium (3-5h),Short (1-2h),
14214.0,shadowfax,same day,east,stormy,scooter,223.6,Short (1-2h),Long (6+h),
2905.0,shadowfax,express,east,stormy,scooter,156.4,Short (1-2h),Medium (3-5h),
8511.0,xpressbees,express,east,stormy,ev van,226.4,Short (1-2h),Medium (3-5h),
17054.0,amazon logistics,express,east,stormy,scooter,177.4,Short (1-2h),Medium (3-5h),
11674.0,amazon logistics,express,east,stormy,truck,166.3,Short (1-2h),Medium (3-5h),
17242.0,ecom express,express,east,stormy,bike,270.0,Short (1-2h),Short (1-2h),
16201.0,amazon logistics,express,east,stormy,truck,173.8,Medium (3-5h),Medium (3-5h),
8450.0,blue dart,express,east,stormy,truck,232.1,Short (1-2h),Medium (3-5h),
10507.0,delhivery,express,east,stormy,van,107.8,Short (1-2h),Medium (3-5h),
16922.0,ecom express,express,east,stormy,ev van,124.5,Medium (3-5h),Long (6+h),
18831.0,amazon logistics,express,east,stormy,truck,254.3,Short (1-2h),Medium (3-5h),
21953.0,xpressbees,same day,east,stormy,van,126.3,Medium (3-5h),Medium (3-5h),
7636.0,ekart,express,east,stormy,ev bike,222.7,Short (1-2h),Long (6+h),
16258.0,shadowfax,express,east,stormy,bike,287.8,Short (1-2h),Long (6+h),
1693.0,shadowfax,express,east,stormy,scooter,278.3,Short (1-2h),Medium (3-5h),
2479.0,delhivery,same day,east,stormy,scooter,143.4,Short (1-2h),Long (6+h),
18294.0,ekart,express,east,stormy,ev bike,115.2,Medium (3-5h),Medium (3-5h),
18898.0,ekart,express,east,stormy,truck,278.0,Medium (3-5h),Long (6+h),
16082.0,blue dart,express,east,stormy,van,273.7,Medium (3-5h),Medium (3-5h),
23599.0,fedex,express,east,stormy,bike,169.4,Short (1-2h),Long (6+h),
480.0,delhivery,same day,east,stormy,ev van,297.1,Medium (3-5h),Medium (3-5h),
17899.0,dhl,express,east,stormy,ev bike,41.8,Short (1-2h),Medium (3-5h),
8419.0,xpressbees,express,east,stormy,truck,215.0,Long (6+h),Medium (3-5h),
11187.0,shadowfax,same day,east,stormy,ev bike,161.8,Medium (3-5h),Medium (3-5h),
24248.0,ecom express,same day,east,stormy,ev bike,195.1,Short (1-2h),Medium (3-5h),
2593.0,fedex,express,east,stormy,bike,92.7,Long (6+h),Medium (3-5h),
12196.0,fedex,same day,east,stormy,ev van,199.4,Short (1-2h),Short (1-2h),
18871.0,blue dart,same day,east,stormy,ev van,218.1,Short (1-2h),Medium (3-5h),
8313.0,dhl,same day,east,stormy,van,287.6,Medium (3-5h),Medium (3-5h),
24750.01,xpressbees,same day,east,stormy,bike,285.9,Short (1-2h),Long (6+h),
9154.0,amazon logistics,express,east,stormy,ev van,239.0,Long (6+h),Medium (3-5h),
2599.0,ecom express,express,east,stormy,scooter,178.4,Medium (3-5h),Medium (3-5h),
939.0,fedex,same day,east,stormy,bike,292.0,Short (1-2h),Medium (3-5h),
3794.0,shadowfax,same day,east,stormy,ev bike,249.6,Short (1-2h),Medium (3-5h),
814.0,ekart,express,east,stormy,ev bike,280.2,Medium (3-5h),Medium (3-5h),
8524.0,amazon logistics,express,east,stormy,ev bike,223.2,Short (1-2h),Long (6+h),
19384.0,blue dart,express,east,stormy,ev van,96.6,Short (1-2h),Medium (3-5h),
1156.0,shadowfax,express,east,stormy,truck,12.8,Medium (3-5h),Long (6+h),
19808.0,fedex,same day,east,stormy,van,272.2,Medium (3-5h),Medium (3-5h),
22391.0,blue dart,express,east,stormy,scooter,164.8,Short (1-2h),Medium (3-5h),
5559.0,fedex,express,east,stormy,ev van,240.5,Long (6+h),Long (6+h),
9650.0,dhl,express,east,stormy,truck,163.4,Medium (3-5h),Long (6+h),
2058.0,xpressbees,express,east,stormy,scooter,66.9,Short (1-2h),Medium (3-5h),
1802.0,fedex,express,east,stormy,truck,214.3,Medium (3-5h),Medium (3-5h),
10552.0,xpressbees,express,east,stormy,truck,274.0,Medium (3-5h),Long (6+h),
4911.0,ecom express,express,east,stormy,van,82.1,Medium (3-5h),Medium (3-5h),
17242.0,ecom express,express,east,stormy,bike,270.0,Short (1-2h),Medium (3-5h),
1227.0,delhivery,express,east,stormy,van,7.8,Medium (3-5h),Medium (3-5h),
9650.0,dhl,express,east,stormy,truck,163.4,Medium (3-5h),Short (1-2h),
20908.0,blue dart,express,east,stormy,ev van,77.9,Medium (3-5h),Medium (3-5h),
3476.0,blue dart,express,east,stormy,ev bike,121.5,Short (1-2h),Long (6+h),
250.99,fedex,same day,east,stormy,bike,187.7,Medium (3-5h),Medium (3-5h),
12672.0,dhl,same day,east,stormy,van,145.6,Short (1-2h),Medium (3-5h),
4141.0,xpressbees,express,east,stormy,bike,51.3,Medium (3-5h),Short (1-2h),
7186.0,amazon logistics,express,east,stormy,ev bike,152.1,Short (1-2h),Medium (3-5h),
21890.0,ecom express,same day,east,stormy,ev van,129.1,Short (1-2h),Medium (3-5h),
14398.0,xpressbees,same day,east,stormy,van,232.9,Medium (3-5h),Short (1-2h),
23274.0,xpressbees,express,east,stormy,ev bike,259.8,Medium (3-5h),Medium (3-5h),
19942.0,xpressbees,express,east,stormy,ev van,217.2,Short (1-2h),Long (6+h),
12927.0,xpressbees,express,east,stormy,scooter,69.6,Medium (3-5h),Medium (3-5h),"Stormy weather keeps this east express scooter order in Medium (3-5h), consistent with moderate disruption for two-wheelers even on a shorter route."
22195.0,xpressbees,express,east,stormy,bike,132.5,Short (1-2h),Medium (3-5h),
7951.0,shadowfax,express,east,stormy,bike,88.3,Short (1-2h),Long (6+h),
17384.0,ekart,same day,east,stormy,van,223.0,Medium (3-5h),Medium (3-5h),
19723.0,shadowfax,same day,east,stormy,van,111.8,Short (1-2h),Medium (3-5h),
3255.0,ekart,express,east,stormy,van,90.2,Short (1-2h),Long (6+h),
16000.0,ecom express,express,east,stormy,ev van,255.2,Medium (3-5h),Medium (3-5h),
5899.0,shadowfax,express,east,stormy,ev bike,203.6,Short (1-2h),Long (6+h),
3465.0,dhl,express,east,stormy,bike,210.7,Medium (3-5h),Medium (3-5h),
2312.0,delhivery,express,east,stormy,truck,162.3,Medium (3-5h),Long (6+h),
20557.0,dhl,express,east,stormy,ev van,279.4,Short (1-2h),Short (1-2h),"This very long east express ev van order becomes more delay-prone in stormy weather, moving from Short (1-2h) to Medium (3-5h)."
9084.0,delhivery,express,east,stormy,scooter,290.2,Long (6+h),Medium (3-5h),
23974.0,delhivery,same day,east,stormy,van,96.8,Medium (3-5h),Medium (3-5h),
22436.0,dhl,same day,east,stormy,truck,119.1,Medium (3-5h),Long (6+h),
15092.0,ekart,express,east,stormy,ev bike,178.2,Medium (3-5h),Medium (3-5h),
20170.0,shadowfax,express,east,stormy,bike,236.6,Long (6+h),Medium (3-5h),
7033.0,ecom express,same day,east,stormy,van,152.3,Medium (3-5h),Medium (3-5h),
21973.0,ekart,express,east,stormy,ev van,291.4,Long (6+h),Long (6+h),
13161.0,dhl,same day,east,stormy,ev van,127.3,Short (1-2h),Medium (3-5h),
20598.0,shadowfax,express,east,stormy,ev van,93.3,Medium (3-5h),Medium (3-5h),
10764.0,xpressbees,express,east,stormy,ev van,225.8,Short (1-2h),Long (6+h),
14988.0,delhivery,same day,east,stormy,bike,199.3,Short (1-2h),Short (1-2h),
11201.0,ecom express,same day,east,stormy,scooter,222.3,Medium (3-5h),Long (6+h),
11898.0,dhl,express,east,stormy,ev van,254.3,Short (1-2h),Medium (3-5h),
16691.0,blue dart,same day,east,stormy,bike,205.4,Medium (3-5h),Medium (3-5h),
7637.0,blue dart,express,east,stormy,ev bike,134.2,Short (1-2h),Medium (3-5h),
18886.0,xpressbees,express,east,stormy,bike,173.8,Short (1-2h),Long (6+h),
15569.0,ekart,express,east,stormy,truck,285.1,Medium (3-5h),Medium (3-5h),
14191.0,delhivery,same day,east,stormy,van,156.9,Short (1-2h),Long (6+h),
2517.0,xpressbees,express,east,stormy,ev van,173.0,Short (1-2h),Short (1-2h),"Stormy conditions in the east likely add travel and handling friction for this express ev van shipment, worsening the delay from Short (1-2h) to Medium (3-5h)."
13533.0,delhivery,same day,east,stormy,truck,293.7,Long (6+h),Medium (3-5h),
654.0,amazon logistics,same day,east,stormy,scooter,187.3,Short (1-2h),Long (6+h),
17642.0,dhl,express,east,stormy,truck,212.3,Long (6+h),Long (6+h),
8424.0,dhl,same day,east,stormy,ev bike,215.9,Short (1-2h),Long (6+h),
3350.0,amazon logistics,express,east,stormy,ev bike,249.7,Short (1-2h),Medium (3-5h),
14414.0,fedex,express,east,stormy,scooter,142.3,Short (1-2h),Medium (3-5h),
23376.0,ekart,same day,east,stormy,truck,269.6,Medium (3-5h),Medium (3-5h),
250.99,amazon logistics,express,east,stormy,bike,256.4,Medium (3-5h),Long (6+h),
21271.0,dhl,same day,east,stormy,ev van,192.0,Short (1-2h),Medium (3-5h),
19324.0,xpressbees,same day,east,stormy,truck,285.4,Medium (3-5h),Medium (3-5h),
3818.0,amazon logistics,express,east,stormy,ev van,117.3,Medium (3-5h),Long (6+h),
20834.0,fedex,same day,east,stormy,bike,245.7,Short (1-2h),Medium (3-5h),
17888.0,xpressbees,express,east,stormy,truck,231.7,Short (1-2h),Short (1-2h),
8742.0,ekart,express,east,stormy,truck,272.0,Short (1-2h),Medium (3-5h),
11143.0,amazon logistics,same day,east,stormy,scooter,235.5,Medium (3-5h),Long (6+h),
3994.0,ekart,express,east,stormy,truck,131.8,Short (1-2h),Medium (3-5h),
3463.0,amazon logistics,express,east,stormy,bike,262.5,Long (6+h),Long (6+h),
12391.0,delhivery,express,east,stormy,van,180.2,Long (6+h),Medium (3-5h),
18028.0,ekart,express,east,stormy,bike,83.9,Short (1-2h),Medium (3-5h),
23969.0,dhl,express,east,stormy,ev bike,205.0,Short (1-2h),Medium (3-5h),
13160.0,ecom express,express,east,stormy,bike,291.1,Medium (3-5h),Medium (3-5h),"Despite stormy weather and long distance, the simulation shifts this east express bike order down to Short (1-2h), indicating that historically similar stormy-condition cases sometimes resolve faster than the original prediction suggested."
20504.0,ecom express,express,east,stormy,truck,36.1,Medium (3-5h),Medium (3-5h),
22383.0,shadowfax,express,east,stormy,scooter,74.5,Medium (3-5h),Medium (3-5h),
23818.0,dhl,express,east,stormy,scooter,284.7,Short (1-2h),Medium (3-5h),
5519.0,shadowfax,express,east,stormy,truck,79.3,Medium (3-5h),Medium (3-5h),
17102.0,shadowfax,express,east,stormy,truck,213.9,Short (1-2h),Medium (3-5h),
4682.0,blue dart,same day,east,stormy,ev bike,157.1,Short (1-2h),Long (6+h),
9242.0,blue dart,express,east,stormy,scooter,284.7,Long (6+h),Short (1-2h),
14964.0,ecom express,express,east,stormy,ev bike,200.1,Short (1-2h),Medium (3-5h),
21260.0,shadowfax,same day,east,stormy,ev van,279.8,Medium (3-5h),Long (6+h),
20219.0,ekart,express,east,stormy,ev van,16.5,Medium (3-5h),Medium (3-5h),
16799.0,amazon logistics,express,east,stormy,scooter,173.0,Short (1-2h),Medium (3-5h),
17164.0,dhl,express,east,stormy,scooter,131.0,Medium (3-5h),Long (6+h),
17087.0,ecom express,same day,east,stormy,ev van,233.4,Short (1-2h),Long (6+h),
16758.0,dhl,same day,east,stormy,bike,251.0,Medium (3-5h),Medium (3-5h),
